Product serial number,Product name (editable),Custom code (editable),Description (editable),Material Brand Name,Surface Type,Inventory Type,"Material Type
MTY

#mid(0,3)","Material Finish Category
MFC

#mid(5,3)",Grain,"Material Thk 
(In mm)
MTH

#mid(13,6)","Material Square 
Foot Cost 
(Per Sq.Ft)
MSC
#mid(20,6)","Material Glue Cost 
(Per Sq.Ft)
MGC
#mid(27,6)",Material Cost,"Material Size 
(Length in Feet)","Material Size 
(Width in Feet)",EB Article Code,EB Internal Code,EB Brand Name,EB Description,"Edgeband Glue Cost
(Per Running Meter)
EGC","Edge Band
22_0p8","Edge Band
22_1p0","Edge Band
22_2p0","Edge Band
23_1p3","Edge Band
25_1p3","Edge Band
30_0p8","Edge Band
30_2p0","Edge Band
45_0p8","Edge Band
45_2p0",Purchase Cost Validation,Purchase Cost Validate by,Validation Completaion Date,Remark ,,,"Edgeband Glue Cost
(Per Running Meter)
EGC
#mid(0,6)","Edge Band
22_0p8

#mid(8,6)","Edge Band
22_1p0

#mid(15,6)","Edge Band
22_2p0

#mid(22,6)","Edge Band
23_1p0

#mid(29,6)","Edge Band
23_1p3

#mid(36,6)","Edge Band
25_1p3

#mid(43,6)","Edge Band
30_0p8

#mid(50,6)","Edge Band
30_2p0

#mid(57,6)","Edge Band
45_0p8

#mid(64,6)","Edge Band
45_2p0

#mid(71,6)"
3FO3GKE0T7B0,BS002,CRY-1249 MT,CRYSTAL MATTY+,ROYAL TOUCHE,Stone Matt Finish,Inventory,Laminate,Matt,NoGrain,1.25,62.1,4.2,1987,8,4,110109,EBBS002,Rehau,110109 SAND,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1930,Local ,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE3RGSV,GS002,9608 RS,NERO MARMO,HERITAGE,Stone Matt Finish,Inventory,Laminate,Matt,NoGrain,1,45.9,4.2,1470,8,4,110108,EBGS002,Rehau, 110108 BLACK GREY,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1400,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAOSCRI,FS001,MBS-106,MBS,SS,Stone Matt Finish,Inventory,Laminate,Matt,VertGrain,1,36.5,4.2,1169,8,4,110130,EBFS001,Rehau,110130 WHITE -IV,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKDWA77W,FS002,MBS-107,MBS,SS,Stone Matt Finish,Inventory,Laminate,Matt,VertGrain,1,36.5,4.2,1169,8,4,110137,EBFS002,Rehau, 110137 FROSTY WHITE - III,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKECPT2L,FS003,MBS-108,MBS,SS,Stone Matt Finish,Inventory,Laminate,Matt,VertGrain,1,36.5,4.2,1169,8,4,112306,EBFS003,Rehau, 112306 LIGHT BEIGE,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAOX8AY,FS004,MBS-103,MBS,SS,Stone Matt Finish,Inventory,Laminate,Matt,VertGrain,1,36.5,4.2,1169,8,4,110231,EBFS004,Rehau,110231 PEBBLE GREY,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKEF8VWX,CS001,STN-204,STN,SS,Stone Matt Finish,Inventory,Laminate,Matt,NoGrain,1,36.5,4.2,1169,8,4,75649,EBCS001,Rehau,75649 TIDAL SAND,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKARJGI9,CS002,STN-217,STN,SS,Stone Matt Finish,Inventory,Laminate,Matt,NoGrain,1,36.5,4.2,1169,8,4,112100,EBCS002,Rehau, 112100 GREY,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKECOH97,CS003,STN-226,STN,SS,Stone Matt Finish,Inventory,Laminate,Matt,NoGrain,1,36.5,4.2,1169,8,4,112195,EBCS003,Rehau, 112195 DESERT SHADOW,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKB4HVSE,CS004,STN-219,STN,SS,Stone Matt Finish,Inventory,Laminate,Matt,NoGrain,1,36.5,4.2,1169,8,4,112099,EBCS004,Rehau,112099 GREY,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKDYXPNV,BS001,5571 HDG,HDG CRÈME MARQUINA,GREENLAM,Stone Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,50.3,4.2,1610,8,4,75649,EBBS001,Rehau,75649 TIDAL SAND (SHGL),6.75,0,0,0,28.54,0,0,0,0,0,Done,Sindhu,27-07-2026,1564,,,,,,,,27.01,,,,,
3FO3GKDUINVI,GS001,5572 HDG,GREY MARQUINA,GREENLAM,Stone Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,50.3,4.2,1610,8,4,75728,EBGS001,Rehau,75728 SLATE GREY I (SHGL),6.75,0,0,0,28.54,0,0,0,0,0,Done,Sindhu,27-07-2026,1564,,,,,,,,27.01,,,,,
3FO3GKEDBJMS,WS001,PU-425,PU,ROYAL TOUCHE,Stone Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,48.6,4.2,1555,8,4,110207,EBWS001,Rehau,110207 SOLAR WHITE (SHGL),6.75,0,0,0,28.54,0,0,0,0,0,Done,Sindhu,21-07-2026,1510,Local ,,,,,,,27.01,,,,,
3FO3GKE9OKVT,WS002,MBS-118,MBS,SS,Stone Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,36.5,4.2,1169,8,4,110130,EBWS002,Rehau,110130 (SHGL),6.75,0,0,0,28.54,0,0,0,0,0,Done,Sindhu,27-07-2026,1150,,,,,,,,27.01,,,,,
3FO3GKE3MYNJ,BS003,9612 PU,MARRONE MARMO,HERITAGE,Stone Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,45.9,4.2,1470,8,4,1085 P,EBBS003,Rehau,1085 P (GLOSSY CUSTOM EB),6.75,0,0,0,32.03,0,0,0,0,0,Done,Sindhu,21-07-2026,1400,,,,,,,,30.32,,,,,
3FO3GKE1EG62,LP001,21028 NL,CHOCOLATE,MERINOLAM,Pattern Finish,Inventory,Laminate,Matt,NoGrain,1,46.2,4.2,1477,8,4,75738,EBLP001,Rehau,75738 CHOCOLATE I,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1350,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAOT4IQ,LP002,21066 NL,BLACK,MERINOLAM,Pattern Finish,Inventory,Laminate,Matt,NoGrain,1,46.2,4.2,1477,8,4,110108,EBLP002,Rehau,110108 BLACK GREY,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1350,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKEFCPO3,LP003,FWN-930,FWN GLISTEN,GREENLAM,Pattern Finish,Inventory,Laminate,Matt,NoGrain,1,59,4.2,1888,8,4,662p,EBLP003,Rehau,Glisten,6.75,12.73,0,226,0,0,19.16,30.95,41.34,64.62,Done,Sindhu,27-07-2026,1685,,,,12.73,,22.6,,,,19.16,30.95,41.34,64.62
3FO3GKE6VDLG,LP004,FWN-948,FWN BLACK SEA PEARL,GREENLAM,Pattern Finish,Inventory,Laminate,Matt,NoGrain,1,59,4.2,1888,8,4,75736,EBLP004,Rehau,Warm grey,6.75,9.19,0,19.65,0,0,12.53,24.57,27.03,44.22,Done,Sindhu,27-07-2026,1685,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE6VGXH,FSP002,21091 VL,FROSTY WHITE,MERINOLAM,Pattern Finish,Inventory,Laminate,Matt,VertGrain,1,44.3,4.2,1416,8,4,75701,EBFSP002,Rehau,75701 FROSTY WHIT,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1380,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKEDA7TE,FSP003,22099 VL,SLATE,MERINOLAM,Pattern Finish,Inventory,Laminate,Matt,VertGrain,1,44.3,4.2,1417,8,4,75728,EBFSP003,Rehau, 75728 SLATE GREY - I,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1380,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE6SIAL,WP001,5377 SAT,DANDY WOOD TAUPE,GREENLAM,Pattern Finish,Inventory,Laminate,Matt,VertGrain,1,50.4,4.2,1612,8,4,661P,EBWP001,Rehau,661P METALINE,6.75,13.45,0,23.88,0,0,20.25,32.7,43.68,68.28,Done,Sindhu,27-07-2026,1535,,,,12.73,,22.6,,,,19.16,30.95,27.03,64.62
3FO3GKECOAK5,WP002,5378 SAT,DANDY WOOD ANTHRACITE,GREENLAM,Pattern Finish,Inventory,Laminate,Matt,VertGrain,1,50.4,4.2,1612,8,4,124P,EBWP002,Rehau,124P TWILIGHT OAK,6.75,13.45,0,23.88,0,0,20.25,32.7,43.68,68.28,Done,Sindhu,27-07-2026,1535,,,,12.73,,22.6,,,,19.16,30.95,27.03,64.62
3FO3GKAXA9WB,FP002,CV-532,CV,ROYAL TOUCHE,Pattern Finish,Inventory,Laminate,Matt,NoGrain,1,48.6,4.2,1555,8,4,1088P,EBFP002,Rehau,1088P (NEW CUSTOM EB),6.75,13.45,0,23.88,0,0,20.25,32.7,43.68,68.28,Done,Sindhu,21-07-2026,1510,Local ,,,12.73,,22.6,,,,19.16,30.95,27.03,64.62
3FO3GKB4MALP,FP005,GR-304,GR,SS,Pattern Finish,Inventory,Laminate,Matt,VertGrain,1,36.6,4.2,1170,8,4,1008P,EBFP005,Rehau, 1008P ASH WOOD,6.75,13.45,0,23.88,0,0,20.25,32.7,43.68,68.28,Done,Sindhu,27-07-2026,1150,,,,12.73,,22.6,,,,19.16,30.95,27.03,64.62
3FO3GKDWAH90,FSP001,CRY-1129 Z,CRYSTAL Z+AM,ROYAL TOUCHE,Pattern Finish,Inventory,Laminate,Matt,VertGrain,1.25,62.1,4.2,1987,8,4,75705,EBFSP001,Rehau,75705 IRISH CREAM,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1930,Local ,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKECQ0QN,FSP004,STN-259,STN,SS,Pattern Finish,Inventory,Laminate,Matt,VertGrain,1,36.5,4.2,1169,8,4,112251,EBFSP004,Rehau,112251 COSTORO BEIGE,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAXTR15,FSP005,STN-257,STN,SS,Pattern Finish,Inventory,Laminate,Matt,VertGrain,1,36.5,4.2,1169,8,4,112099,EBFSP005,Rehau, 112099 GREY,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAR063H,WP003,HD-7040,HD,ROYAL TOUCHE,Pattern Finish,Inventory,Laminate,Matt,NoGrain,1.25,77.7,4.2,2487,8,4,1320E,EBWP003,Rehau,1320E BRONZE,6.75,13.45,0,23.88,0,0,20.25,32.7,43.68,68.28,Done,Sindhu,21-07-2026,2415,Local ,,,12.73,,22.6,,,,19.16,30.95,27.03,64.62
3FO3GKDWG4IO,WP004,HD-7041,HD,ROYAL TOUCHE,Pattern Finish,Inventory,Laminate,Matt,NoGrain,1.25,77.7,4.2,2487,8,4,493P,EBWP004,Rehau,493P GRIS EBONY,6.75,13.45,0,23.88,0,0,20.25,32.7,43.68,68.28,Done,Sindhu,21-07-2026,2415,Local ,,,12.73,,22.6,,,,19.16,30.95,27.03,64.62
3FO3GKEFAIRF,WSM001,107 SUD,SUD,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,39.8,4.2,1272,8,4,75638,EBWSM001,Rehau,75638 WHITE III,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1205 ,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE9P9B1,GSM001,271 SAT,LIGHT GREY,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,50.4,4.2,1612,8,4,112068,EBGSM001,Rehau, 112068 SILVER GREY,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1535,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAPEA1R,GSM002,22169,PALE GREY,MERINOLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,45.5,4.2,1456,8,4,75703,EBGSM002,Rehau, 75703 SILVER GREY,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAXQLO7,GSM003,21369,PEBBLE GREY,MERINOLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,38.8,4.2,1242,8,4,75709,EBGSM003,Rehau,75709 DOVE GREY - II,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE68CRK,GSM004,266 SAT,ASH GREY,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,50.4,4.2,1612,8,4,112087,EBGSM004,Rehau, 112087 ASH GREY,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1535,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKDWXOQX,BLSM001,272 SAT,CLOUD,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,50.4,4.2,1612,8,4,110103,EBBLSM001,Rehau,110103 CLOUD,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1535,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE62M5U,BLSM002,1561 SD,POWDER BLUE,HERITAGE,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,41.8,4.2,1339,8,4,112301,EBBLSM002,Rehau,112301 FOG BLUE,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1225,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKECVJOB,BLSM003,1562 SD,MARINE BLUE,HERITAGE,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,41.8,4.2,1339,8,4,112170,EBBLSM003,Rehau,112170 MESMERIZE,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1225,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKDYXMBU,BLSM004,297 SAT,BLUE GALAXY,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,50.4,4.2,1612,8,4,112073,EBBLSM004,Rehau,112073 BLUE GALAXY,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1535,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE6PMYQ,BLSM005,1564 SD,GREY NAVY,HERITAGE,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,41.8,4.2,1339,8,4,75710,EBBLSM005,Rehau,75710 MIDNIGHT BLUE,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1225,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKB4N5OY,BLSM006,22102,TROOPER,MERINOLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,38.8,4.2,1242,8,4,110203,EBBLSM006,Rehau, 110203 TROOPER,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKB4IU8O,BLSM007,21022,MIDNIGHT BLUE,MERINOLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,38.8,4.2,1242,8,4,75710,EBBLSM007,Rehau, 75710 MIDNIGHT BLUE,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAPF551,GRSM002,1581 SD,FOREST,HERITAGE,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,41.8,4.2,1339,8,4,75721,EBGRSM002,Rehau, 75721 PISTA GREEN,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1225,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKB4H526,GRSM003,244 SAT,GREEN PEPPER,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,50.4,4.2,1612,8,4,112290,EBGRSM003,Rehau,112290 JUNGLE GREEN,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1535,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE02Q43,GRSM004,245 SAT,DARK GREEN,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,50.4,4.2,1612,8,4,112081,EBGRSM004,Rehau,112081 DARK GREEN,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1535,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKEDC4OY,GRSM005,1565SD,PACIFIC BLUE,HERITAGE,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,41.8,4.2,1339,8,4,112167,EBGRSM005,Rehau, 112167 BLUE,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1225,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAPFSJ8,GRSM006,1563 SD,AZUR GREEN,HERITAGE,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,41.8,4.2,1339,8,4,112158,EBGRSM006,Rehau, 112158 FOREST GREEN,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1225,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKDUI3TC,VSM001,1553 SD,DEEP WINE,HERITAGE,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,41.8,4.2,1339,8,4,110144,EBVSM001,Rehau,110144 BERRY BUNCH,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1225,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE6QYS5,RSM002,21155,21155 CARAMEL,MERINOLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,38.8,4.2,1242,8,4,110121,EBRSM002,Rehau,110121 CARAMEL,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKB4GDAX,RSM003,22084,BLUSH,MERINOLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,38.8,4.2,1242,8,4,110146,EBRSM003,Rehau,110146 LIGHT RED,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE9T9Q8,RSM004,138 SAT,TERRACOTTA,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,50.4,4.2,1612,8,4,112128,EBRSM004,Rehau, 112128 TERRACOTTA,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1535,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAXSVWV,RSM005,1552 SD,CLARET RED,HERITAGE,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,41.8,4.2,1339,8,4,110145,EBRSM005,Rehau, 110145 FIESTA ROSE,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1225,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE9MY2C,BSM001,21061,PEANUT,MERINOLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,38.8,4.2,1242,8,4,112008,EBBSM001,Rehau, 112008 PEANUT,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAPGDLE,BSM002,21007,OYSTER,MERINOLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,38.8,4.2,1242,8,4,61613,EBBSM002,Rehau, 61613 BEIGE,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAPG3KB,BSM003,132 SAT,CYCLONE,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,50.4,4.2,1612,8,4,110112,EBBSM003,Rehau, 110112 PUMIC GREY,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1535,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKDYYKR5,BSM004,22137 SUD,CAPPUCCION SUD,MERINOLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,38.8,4.2,1242,8,4,110119,EBBSM004,Rehau,110119 CAPPUCCINO,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1150,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE3N30K,BSM005,1522 SD,MUD,HERITAGE,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,41.8,4.2,1339,8,4,112354,EBBSM005,Rehau, 112354 TAUPE,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1225,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKDWBPPD,BSM006,274 SAT,PINENUT,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,50.4,4.2,1612,8,4,75633,EBBSM006,Rehau, 75633 PINE NUT,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1535,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAPFF64,YSM001,137 SAT,MUSTARD,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,50.4,4.2,1612,8,4,112127,EBYSM001,Rehau,112127 MUSTARD,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1535,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE7EM8W,YSM002,147 SUD,CAFE,GREENLAM,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,39.8,4.2,1272,8,4,112358,EBYSM002,Rehau,112358 CAFE,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,27-07-2026,1205 ,,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKE6S1KG,GRSM001,CRY-1174 MT,CRYSTAL MATTY +,ROYAL TOUCHE,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1.25,82.1,4.2,2627,8,4,1174,EBGRSM001,Rehau,MATTY 1174,6.75,0,0,0,28.48,0,0,0,0,0,Done,Sindhu,21-07-2026,1930,Local ,,,,,,,31,,,,,
3FO3GKB4IDIJ,RSM001,SM-129,SM,ROYAL TOUCHE,Solid Matt Finish,Inventory,Laminate,Matt,NoGrain,1,48.6,4.2,1555,8,4,75705,EBRSM001,Rehau,75705 IRISH CREAM,6.75,9.71,0,20.76,0,0,13.24,25.96,28.56,46.73,Done,Sindhu,21-07-2026,1510,Local ,,,9.19,,19.65,,,,12.53,24.57,27.03,44.22
3FO3GKAX91FX,WSG001,107 SHGL,SHGL,GREENLAM,Solid Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,50.3,4.2,1610,8,4,75638,EBWSG001,Rehau,75638 WHITE III (SHGL),6.75,0,0,0,28.54,0,0,0,0,0,Done,Sindhu,27-07-2026,1564,,,,,,,,27.01,,,,,
3FO3GKAOVBFE,GSG001,21069 MR+,SILVERY GREY,MERINOLAM,Solid Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,62.5,4.2,1999,8,4,75703,EBGSG001,Rehau, 75703 SILVER GREY (GLOSSY),6.75,0,0,0,28.54,0,0,0,0,0,Done,Sindhu,21-07-2026,1950,,,,,,,,27.01,,,,,
3FO3GKE6RTVE,BLSG001,22122 HGL,SHORE,MERINOLAM,Solid Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,44.8,4.2,1432,8,4,110173,EBBLSG001,Rehau,110173 (SHGL) SHORE,6.75,0,0,0,28.54,0,0,0,0,0,Done,Sindhu,21-07-2026,1400,,,,,,,,27.01,,,,,
3FO3GKE7EFJU,BLSG002,22102 MR+,TROOPER,MERINOLAM,Solid Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,62.5,4.2,1999,8,4,110203,EBBLSG002,Rehau,110203 (SHGL) TROOPER,6.75,0,0,0,28.54,0,0,0,0,0,Done,Sindhu,21-07-2026,1950,,,,,,,,27.01,,,,,
3FO3GKE3OESY,BLSG003,21022 MR+,MIDNIGHT BLUE,MERINOLAM,Solid Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,62.5,4.2,1999,8,4,75710,EBBLSG003,Rehau,75710 (SHGL) MIDNIGHT BLUE,6.75,0,0,0,28.54,0,0,0,0,0,Done,Sindhu,21-07-2026,1950,,,,,,,,27.01,,,,,
3FO3GKAR0G4K,RSG001,138 HDG,TERRACOTTA,GREENLAM,Solid Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,50.3,4.2,1610,8,4,112128,EBRSG001,Rehau,112128 (SHGL) TERRACOTTA,6.75,0,0,0,28.54,0,0,0,0,0,Done,Sindhu,27-07-2026,1564,,,,,,,,27.01,,,,,
3FO3GKDWX81S,BSG001,21037 MR+,BEIGE,MERINOLAM,Solid Gloss Finish,Inventory,Laminate,Glossy,NoGrain,1,62.5,4.2,1999,8,4,75622,EBBSG001,Rehau, 75622 (SHGL) BEIGE,6.75,0,0,0,28.54,0,0,0,0,0,Done,Sindhu,21-07-2026,1950,,,,,,,,27.01,,,,,
